-5.539223, -5.221625, 2.502073, 2.000000
-5.703425, -5.075515, 2.352163, 2.000000
-5.844006, -4.906555, 2.202547, 2.000000
-5.957785, -4.718501, 2.052637, 2.000000
-6.042252, -4.515583, 1.903021, 2.000000
-6.095477, -4.302328, 1.753111, 2.000000
-6.116309, -4.083522, 1.603495, 2.000000
-6.104239, -3.864057, 1.453585, 2.000000
-6.059581, -3.648846, 1.303969, 2.000000
-5.983292, -3.442714, 1.154059, 2.000000
-5.877120, -3.250262, 1.004443, 2.000000
-5.743405, -3.075818, 0.854533, 2.000000
-5.585174, -2.923262, 0.704917, 2.000000
-5.406223, -2.795591, 0.561071, 2.000000
-5.218201, -2.681373, 0.525326, 2.000000
-5.028442, -2.570058, 0.525077, 2.000000
-4.838210, -2.459550, 0.525251, 2.000000
-4.647890, -2.349195, 0.525288, 2.000000
-4.457555, -2.238866, 0.525295, 2.000000
-4.267217, -2.128541, 0.525296, 2.000000
-4.076878, -2.018218, 0.525297, 2.000000
-3.886540, -1.907894, 0.525297, 2.000000
-3.696201, -1.797571, 0.525297, 2.000000
-3.505863, -1.687248, 0.525297, 2.000000
-3.315524, -1.576924, 0.525297, 2.000000
-3.125186, -1.466601, 0.525297, 2.000000
-2.934847, -1.356278, 0.525297, 2.000000
-2.744509, -1.245954, 0.525297, 2.000000
-2.554170, -1.135631, 0.525297, 2.000000
-2.363831, -1.025308, 0.525297, 2.000000
-2.173493, -0.914984, 0.525297, 2.000000
-1.983154, -0.804661, 0.525297, 2.000000
-1.792816, -0.694338, 0.525297, 2.000000
-1.602477, -0.584015, 0.525297, 2.000000
-1.412139, -0.473691, 0.525297, 2.000000
-1.219758, -0.367065, 0.485935, 2.000000
-1.016698, -0.282824, 0.344041, 2.000000
-0.803910, -0.227721, 0.193881, 2.000000
-0.585765, -0.199645, 0.088514, 2.000000
-0.366743, -0.178949, 0.081998, 2.000000
-0.147533, -0.160314, 0.082250, 2.000000
0.071713, -0.142119, 0.082340, 2.000000
0.290966, -0.124003, 0.082358, 2.000000
0.510220, -0.105901, 0.082361, 2.000000
0.729474, -0.087802, 0.082361, 2.000000
0.948728, -0.069703, 0.082361, 2.000000
1.167982, -0.051604, 0.082361, 2.000000
1.387237, -0.033505, 0.082361, 2.000000
1.606491, -0.015406, 0.082361, 2.000000
1.825745, 0.002693, 0.082361, 2.000000
